,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
2388,,0,,0,0,,1.0,2,0,63,1
2389,,0,2.0,0,0,0.0,1.0,3,0,1177,0
2390,,0,4.0,0,0,1.0,1.0,1,0,1097,0
2391,,0,9.0,0,0,,1.0,7,1,1072,0
2392,,0,,0,0,0.0,1.0,3,0,775,0
2393,,0,,0,0,,0.0,1,1,1146,0
2394,,0,,0,0,1.0,1.0,2,0,331,0
2395,,0,3.0,0,0,2.0,1.0,4,0,891,0
2396,,0,6.0,0,0,,1.0,3,67,68,1
2397,,0,,0,0,4.0,1.0,9,29,1103,0
2398,,0,6.0,0,0,,1.0,5,1,845,1
2399,,0,2.0,0,0,,1.0,2,0,817,0
2400,,0,,0,0,1.0,0.0,4,0,1172,0
2401,,0,,0,0,4.0,722.0,2,0,889,0
2402,,0,,0,0,12.0,45.0,5,0,386,1
2403,,0,,0,0,,1.0,1,0,1084,0
2404,,0,1.0,0,0,,1.0,1,0,1071,0
2405,,0,2.0,0,0,,1.0,1,0,775,0
2406,,0,6.0,0,0,,1.0,9,1,248,1
2407,,0,,0,0,,22.0,5,0,1030,0
2408,,0,2.0,0,0,,1.0,1,2,932,0
2409,,0,,0,0,0.0,6.0,1,0,561,1
2410,,0,9.0,0,0,8.0,1.0,7,42,497,0
2411,,0,7.0,1,2,,1.0,7,5,16,1
2412,,0,9.0,0,0,1.0,3665.0,6,0,418,1
2413,,0,1.0,0,0,13.0,1.0,1,0,139,1
2414,,0,9.0,0,0,0.0,1.0,9,0,195,1
2415,,0,2.0,0,0,8.0,1.0,4,0,463,1
2416,,0,2.0,0,0,0.0,1.0,3,1,454,0
2417,,0,,1,0,1.0,1.0,8,0,804,1
2418,,0,1.0,0,0,0.0,1.0,2,0,1160,0
2419,,0,1.0,0,0,0.0,1.0,1,73,348,0
2420,,0,,0,0,1.0,0.0,1,293,408,0
2421,,0,4.0,0,0,1.0,0.0,6,1,57,1
2422,,0,,0,0,,56.0,2,0,891,0
2423,,0,8.0,0,0,,0.0,3,0,38,0
2424,,0,1.0,0,0,,1.0,1,1,894,0
2425,,0,1.0,0,0,0.0,0.0,1,0,1184,0
2426,,0,1.0,0,0,,58.0,1,0,780,0
2427,,0,,0,0,,0.0,1,0,1088,0
2428,,0,1.0,0,0,,1.0,1,3,1083,0
2429,,1,,0,1,,1.0,9,0,88,1
2430,,0,,0,0,,1.0,3,0,494,1
2431,,0,,0,0,2.0,1596.0,1,0,1123,0
2432,,0,,0,0,,1.0,5,28,497,0
2433,,0,1.0,0,0,,1.0,1,0,1092,0
2434,,0,7.0,0,0,4.0,381.0,1,0,1065,0
2435,,0,,1,0,2.0,1.0,9,76,1157,0
2436,,0,,0,0,,1.0,3,241,302,1
2437,64.0,0,,0,0,1.0,1.0,1,0,904,0
2438,,0,,0,0,,1.0,6,26,380,1
2439,,0,,0,0,1.0,94.0,1,0,1180,0
2440,,0,,0,2,4.0,1.0,5,0,58,1
2441,,0,1.0,0,0,0.0,1.0,1,0,760,0
2442,,0,1.0,0,0,,0.0,1,0,941,0
2443,,0,1.0,0,0,0.0,1.0,1,1,852,0
2444,,0,1.0,0,0,,1.0,3,0,7,1
2445,,0,,0,0,1.0,1.0,2,31,935,0
2446,,0,2.0,0,0,,1.0,3,1,138,0
2447,,0,,0,0,,1.0,2,5,771,0
2448,,0,9.0,0,0,,1.0,3,0,822,0
2449,,0,,0,0,,1.0,1,0,862,0
2450,,0,,0,0,,60.0,5,0,830,0
2451,,0,,0,0,,0.0,1,1,94,0
2452,,0,8.0,0,0,,236.0,6,0,241,0
2453,,0,,0,0,1.0,1.0,6,0,61,0
2454,,0,1.0,0,0,,1.0,2,0,1184,0
2455,,0,,0,0,2.0,1.0,3,0,414,1
2456,,0,6.0,0,0,1.0,1.0,4,0,1041,0
2457,,0,,0,0,,1.0,3,1,557,1
2458,,2,10.0,0,0,18.0,1.0,8,33,334,0
2459,,0,6.0,0,0,,1.0,4,1,110,1
2460,,0,,0,0,,1.0,1,0,100,1
2461,,0,2.0,0,0,3.0,0.0,2,2,764,0
2462,,0,8.0,0,0,,1.0,8,1,7,0
2463,,0,5.0,0,0,,1.0,1,1,191,1
2464,,0,9.0,2,2,,1.0,6,29,576,1
2465,,0,9.0,0,0,,1.0,3,1,46,0
2466,,0,,0,0,,0.0,4,1,648,1
2467,,0,,0,0,,62.0,7,0,325,0
2468,,0,,0,0,,1.0,1,0,1185,0
2469,,0,1.0,0,0,0.0,0.0,1,0,1163,0
2470,,0,,1,2,,1.0,9,154,547,1
2471,,0,5.0,0,0,,1.0,4,38,82,1
2472,,0,7.0,0,0,,1.0,5,0,952,0
2473,,0,1.0,0,0,0.0,0.0,1,0,1036,0
2474,,0,,0,0,,1.0,1,0,927,0
2475,,0,2.0,0,0,,1.0,3,0,467,0
2476,,0,5.0,0,0,,1.0,3,1,744,0
2477,,0,,0,0,,18.0,5,0,1124,0
2478,33.0,0,,0,0,,60.0,2,0,784,0
2479,,0,10.0,0,0,16.0,1.0,7,0,1,0
2480,,0,1.0,0,0,,7.0,1,0,882,0
2481,,0,,1,1,,1.0,6,0,1136,0
2482,,0,7.0,0,0,,1.0,8,625,890,1
2483,,0,,0,0,0.0,2.0,1,0,952,0
2484,,0,,0,0,0.0,1.0,2,0,203,0
2485,,0,,0,0,1.0,2.0,4,0,956,0
2486,,0,,0,0,,35.0,1,0,773,0
2487,,0,,0,0,,24.0,1,0,23,0
2488,,0,7.0,0,0,,0.0,1,0,477,0
2489,,1,,0,0,7.0,1.0,4,23,978,1
2490,,0,2.0,0,0,,1.0,2,1,1180,0
2491,,0,,0,0,8.0,1.0,8,48,279,1
2492,,0,,0,0,0.0,0.0,1,2,1054,0
2493,,0,1.0,0,0,,1.0,1,0,338,1
2494,,0,,0,0,,1.0,2,0,857,0
2495,,0,,0,0,0.0,1.0,2,1,394,1
2496,,0,,0,0,,1.0,4,10,29,1
2497,,0,,0,0,9.0,0.0,3,1,143,1
2498,,0,,0,0,2.0,1.0,1,7,130,1
2499,,0,5.0,0,0,,1.0,5,22,225,1
2500,,0,,0,0,,23.0,4,0,405,0
2501,,0,,0,0,5.0,1.0,9,31,340,1
2502,,0,,3,1,,463.0,8,0,489,0
2503,,0,,0,0,,1.0,6,3,1149,0
2504,,0,,1,1,,1.0,1,0,1104,0
2505,,0,3.0,0,0,2.0,1.0,1,11,509,0
2506,,0,5.0,0,0,,1.0,4,8,448,1
2507,,0,9.0,0,0,,132.0,5,0,370,0
2508,,0,6.0,0,0,,782.0,5,0,231,1
2509,,0,,0,0,,1.0,2,0,845,0
2510,,0,8.0,0,0,0.0,1.0,7,6,285,1
2511,,0,,0,0,,347.0,2,0,1023,0
2512,,0,,0,0,0.0,1.0,1,3,924,0
2513,,0,,0,0,0.0,1.0,2,26,837,0
2514,,0,,0,0,,90.0,1,0,1108,0
2515,,0,,0,0,,1.0,1,1,432,1
2516,,1,,1,0,,1.0,10,136,1181,0
2517,,0,,0,0,1.0,0.0,1,1,880,0
2518,,0,,0,0,2.0,8.0,1,0,840,0
2519,56.0,0,,0,0,,1.0,1,48,103,1
2520,,1,7.0,0,0,,1.0,8,1,8,1
2521,,0,,0,0,,1.0,9,35,165,1
2522,,0,5.0,0,0,,159.0,6,1,478,0
2523,,0,,0,0,,1.0,6,14,678,1
2524,,0,1.0,0,0,3.0,102.0,1,0,1101,0
2525,,1,,0,0,7.0,1.0,1,1,1080,0
2526,,0,2.0,0,0,0.0,1.0,1,0,948,0
2527,,0,,0,0,,1.0,4,8,226,1
2528,,0,,0,0,,0.0,3,0,15,1
2529,,0,,0,0,0.0,1.0,1,0,1174,0
2530,,0,,0,0,,1.0,1,0,812,0
2531,,0,2.0,0,0,0.0,1.0,3,0,1185,0
2532,,0,1.0,0,0,,1.0,1,1,732,0
2533,,0,,0,0,0.0,1.0,7,0,774,0
2534,,0,5.0,0,0,,1.0,4,0,785,0
2535,,0,,0,0,0.0,0.0,4,0,921,0
2536,,0,,0,0,9.0,0.0,7,195,294,0
2537,,0,,0,0,1.0,5.0,5,0,377,0
2538,,0,,0,0,0.0,1.0,1,0,814,0
2539,,0,,0,0,0.0,1.0,3,0,17,1
2540,,0,,1,3,,1.0,3,0,258,1
2541,,0,,0,0,0.0,2.0,5,0,926,0
2542,,0,3.0,0,0,0.0,1.0,1,20,298,1
2543,,0,,0,0,2.0,1.0,1,0,451,1
2544,,0,,0,0,,182.0,1,0,1162,0
2545,,2,,0,0,,1.0,1,0,892,0
2546,,0,8.0,0,0,0.0,1.0,7,0,244,1
2547,,0,7.0,0,0,,1.0,7,4,509,0
2548,,0,,0,0,,1.0,3,0,288,1
2549,,0,,0,0,,32.0,1,0,385,0
2550,,0,,0,0,,1.0,4,2,94,1
2551,,0,,0,0,,0.0,4,0,28,0
2552,,0,9.0,0,0,,62.0,3,0,728,1
2553,,0,2.0,0,0,0.0,1.0,1,0,1152,0
2554,,0,,0,0,,1.0,3,0,148,0
2555,,0,1.0,0,0,0.0,4.0,1,0,1131,0
2556,,0,,0,0,,2.0,2,31,63,0
2557,,0,,0,0,,1.0,4,0,265,0
2558,,0,,0,0,8.0,1.0,3,0,549,0
2559,35.0,0,,0,0,4.0,167.0,4,0,1173,0
2560,,0,,0,1,0.0,1.0,6,0,734,0
2561,,0,1.0,0,0,,0.0,1,2,38,0
2562,,0,5.0,0,0,3.0,1.0,2,59,205,1
2563,,0,,0,0,0.0,1.0,3,1,1067,0
2564,,0,6.0,0,0,,1.0,3,1,881,1
2565,,0,,0,2,,1.0,5,12,301,1
2566,,0,,0,0,,1.0,6,0,373,0
2567,,0,2.0,0,0,,1.0,1,0,1133,0
2568,,0,,0,0,,1.0,3,0,8,1
2569,,0,,0,0,7.0,1.0,1,181,406,0
2570,,0,6.0,0,0,,1.0,8,0,950,0
2571,,0,10.0,0,0,,81.0,5,1,390,1
2572,,0,6.0,0,0,3.0,1.0,6,0,1162,0
2573,,1,,0,0,3.0,1.0,9,3,386,1
2574,,0,,0,0,,1.0,1,1,816,0
2575,,0,,0,0,,8.0,1,0,543,1
2576,,0,,0,0,,1.0,1,0,307,1
2577,,0,2.0,0,0,,1.0,2,0,96,1
2578,,0,,0,0,,0.0,1,1,914,0
2579,,1,5.0,0,0,,2.0,7,0,1107,0
2580,,0,,0,0,,1.0,6,1,69,1
2581,,0,,0,0,0.0,1.0,1,0,1159,0
2582,,0,,0,0,,78.0,4,0,815,0
2583,,0,,0,0,,1.0,1,0,828,0
2584,,0,,0,0,,1.0,2,0,890,0
2585,,0,,0,0,,1.0,1,0,886,0
2586,,0,1.0,0,0,1.0,23.0,1,0,772,0
2587,,0,1.0,0,0,0.0,0.0,1,0,815,0
2588,,0,,0,0,14.0,1.0,4,32,40,1
2589,,1,,0,0,,1.0,10,1,237,1
2590,,0,,0,0,6.0,1.0,3,9,799,0
2591,,0,,0,0,2.0,1.0,1,0,465,1
2592,,0,,0,0,,1.0,3,0,204,0
2593,,0,2.0,0,0,,1.0,2,0,832,0
2594,,0,7.0,0,0,7.0,1.0,3,2,7,1
2595,,0,,0,0,0.0,1.0,1,0,851,0
2596,,0,3.0,0,0,1.0,8.0,4,0,1184,0
2597,,0,3.0,0,0,0.0,1.0,1,1,1145,0
2598,,0,7.0,0,0,,0.0,8,29,183,1
2599,,0,,0,0,,0.0,4,1,82,1
2600,,0,1.0,0,0,,0.0,1,42,1130,0
2601,,0,7.0,0,0,0.0,0.0,5,0,256,0
2602,,0,,1,0,,1.0,7,2,586,1
2603,,0,5.0,0,0,,1.0,4,0,317,1
2604,,0,,0,0,,1.0,2,0,230,1
2605,,0,,0,0,,3.0,1,0,178,1
2606,,0,,0,0,,1.0,5,0,392,1
2607,,0,,0,0,,1.0,2,1,971,0
2608,,0,5.0,1,1,,1.0,4,0,10,1
2609,,0,,0,0,2.0,132.0,2,0,730,0
2610,,0,5.0,0,0,,3.0,2,0,816,0
2611,,0,,0,0,,1.0,3,0,79,1
2612,,0,,0,0,0.0,0.0,4,241,427,0
2613,,0,1.0,0,0,2.0,1.0,1,1,77,1
2614,,0,1.0,0,0,1.0,1.0,1,1,1130,0
2615,,0,9.0,0,1,,1.0,4,10,261,0
2616,,0,,0,0,,0.0,2,7,21,1
2617,,0,,0,0,,1.0,3,41,45,0
2618,,0,,0,0,,1.0,3,0,1048,0
2619,,0,3.0,0,0,1.0,1.0,3,45,921,0
2620,,0,,0,0,,1.0,3,30,926,0
2621,,0,,0,0,,1.0,1,0,95,0
2622,,0,,0,0,3.0,156.0,10,0,150,1
2623,,0,,0,0,,1.0,6,0,789,0
2624,,0,,0,0,,3.0,5,0,58,0
2625,,0,,0,0,,1.0,7,1,201,0
2626,,0,,1,1,7.0,1.0,8,1,78,0
2627,,1,8.0,0,0,11.0,1.0,4,0,39,0
2628,,0,,0,0,4.0,42.0,2,0,779,0
2629,,0,1.0,0,0,0.0,1.0,1,0,335,0
2630,,0,,0,0,,1.0,2,1,723,1
2631,39.0,0,,0,0,1.0,6.0,1,0,1030,0
2632,,0,7.0,1,1,,681.0,5,0,764,0
2633,,0,,0,0,,2.0,1,0,927,0
2634,,0,,0,0,,38.0,7,0,178,1
2635,,0,,0,0,,19.0,1,0,202,1
2636,,0,4.0,0,0,,1.0,2,0,900,0
2637,,0,2.0,0,0,0.0,0.0,4,2,242,1
2638,,0,,0,0,0.0,3.0,1,0,940,0
2639,,0,,0,1,,1.0,3,12,705,0
2640,,0,,0,0,0.0,1.0,4,0,1149,0
2641,,0,,0,0,,1050.0,2,0,1040,1
2642,,0,5.0,1,0,,0.0,5,1,1102,0
2643,,0,,0,0,,1.0,5,0,314,1
2644,,0,,0,0,,1.0,7,1,48,1
2645,,0,,0,0,1.0,0.0,2,0,784,0
2646,,0,7.0,0,0,,0.0,7,0,811,0
2647,,0,3.0,0,0,1.0,1.0,1,0,96,0
2648,,0,6.0,0,0,1.0,528.0,7,0,905,0
2649,,0,8.0,0,0,,19.0,7,0,303,0
2650,,0,,0,4,,1.0,4,0,128,1
2651,,0,5.0,0,0,,1.0,5,83,1182,0
2652,,0,3.0,0,0,,1.0,5,0,1098,0
2653,,0,1.0,0,0,,511.0,1,0,1044,0
2654,,0,,0,0,2.0,1.0,6,1,714,1
2655,,0,2.0,0,0,,1.0,1,0,770,1
2656,,0,,0,0,,1.0,1,0,1174,0
2657,,0,,0,0,,0.0,3,2,762,1
2658,,0,4.0,0,0,,1.0,2,3,23,0
2659,,0,4.0,0,0,2.0,0.0,2,13,745,0
2660,,0,,0,1,,1.0,4,40,155,0
2661,,0,4.0,0,1,,1.0,2,0,139,1
2662,,0,1.0,0,0,,1.0,1,0,281,0
2663,,0,4.0,0,2,,1.0,6,0,568,1
2664,,0,1.0,0,0,2.0,121.0,1,1,789,0
2665,,0,1.0,0,0,0.0,1.0,1,177,910,0
2666,,0,2.0,0,0,,1.0,3,0,1084,0
2667,,0,,0,0,13.0,1.0,5,2,215,0
2668,,0,6.0,0,0,,1.0,2,0,1138,0
2669,,0,,0,0,,1.0,1,2,107,1
2670,,0,5.0,0,0,0.0,1.0,6,1,884,0
2671,,0,3.0,0,0,1.0,1.0,2,0,755,0
2672,,0,,0,0,,1.0,5,37,84,0
2673,,0,,0,0,2.0,1.0,7,0,1053,0
2674,,0,9.0,1,0,10.0,0.0,6,283,1075,0
2675,,0,,0,0,,0.0,2,1,132,0
2676,,0,,0,0,,1.0,10,7,100,0
2677,,0,6.0,1,0,,65.0,2,0,760,0
2678,,0,3.0,0,0,0.0,0.0,1,1,1142,0
2679,,0,,0,0,,74.0,5,0,116,0
2680,,0,4.0,0,0,1.0,22.0,6,0,772,0
2681,,0,8.0,0,0,,1.0,7,8,122,1
2682,,0,,2,0,,1.0,10,3,288,1
2683,,0,,1,0,,1.0,7,0,1043,0
2684,,0,,0,0,,1.0,1,1,88,1
2685,,0,,0,0,7.0,1.0,9,0,106,1
2686,,0,6.0,0,0,6.0,1.0,4,403,547,1
2687,,0,9.0,0,0,25.0,1.0,9,185,292,0
2688,,0,,0,0,9.0,2644.0,5,1,815,0
2689,,0,3.0,0,0,1.0,10.0,6,0,939,0
2690,,0,2.0,0,0,,350.0,4,0,41,1
2691,,0,,0,0,,1.0,1,1,1135,0
2692,,0,6.0,0,0,,230.0,5,0,117,0
2693,,0,,0,0,7.0,1.0,8,0,20,1
2694,,0,,0,0,,26.0,1,0,892,0
2695,,0,,0,0,,1.0,2,1,1161,0
2696,,0,,0,0,,1.0,4,0,1088,0
2697,,0,,0,0,,83.0,1,0,836,0
2698,,0,,0,0,3.0,16.0,4,0,876,0
2699,,0,2.0,0,0,0.0,1.0,2,0,368,1
2700,,0,8.0,0,0,,1.0,8,0,326,1
2701,,0,,0,0,,1.0,7,0,140,1
2702,,0,1.0,0,0,0.0,1.0,1,4,798,0
2703,,0,6.0,0,0,8.0,1.0,7,0,39,1
2704,,0,3.0,0,0,5.0,0.0,4,3,58,1
2705,,0,5.0,0,2,,1.0,2,0,771,0
2706,,0,8.0,0,0,,1.0,5,35,69,1
2707,,0,8.0,1,0,,1.0,5,0,572,1
2708,,0,1.0,0,0,,700.0,1,0,1072,0
2709,,0,6.0,0,0,,29.0,4,0,1136,0
2710,,0,1.0,0,0,,0.0,1,2,825,0
2711,,0,,0,1,0.0,1.0,9,1,1106,0
2712,,3,,0,0,,252.0,10,0,61,1
2713,,0,5.0,0,0,,31.0,5,0,222,0
2714,,0,,0,1,,205.0,2,0,1058,0
2715,,0,,0,0,,22.0,1,0,858,0
2716,,0,9.0,0,0,,0.0,9,0,217,1
2717,,0,4.0,0,0,,1.0,5,0,8,1
2718,,1,,0,1,,40.0,10,0,64,0
2719,,0,,0,0,,1.0,1,1,79,0
2720,,0,,0,0,,1.0,4,0,202,1
2721,,0,1.0,0,0,,0.0,1,0,662,1
2722,,4,,0,0,,8.0,9,28,112,1
2723,,0,,0,0,4.0,1.0,1,1,564,0
2724,,0,,0,0,,0.0,6,11,1084,0
2725,,0,4.0,0,0,10.0,1.0,2,0,972,0
2726,,0,3.0,0,0,,0.0,4,0,922,0
2727,,0,9.0,0,0,,1.0,10,0,39,1
2728,,0,,0,0,0.0,1.0,6,1,789,0
2729,,0,4.0,0,0,,34.0,1,0,41,1
2730,,0,,0,0,0.0,1.0,4,4,1177,0
2731,,0,,0,0,,1.0,5,0,445,0
2732,,0,,0,0,,1.0,3,1,23,1
2733,,2,,0,0,26.0,32.0,8,0,64,0
2734,,0,5.0,0,0,0.0,0.0,2,7,940,0
2735,,0,,0,0,0.0,1.0,1,0,953,0
2736,,0,,0,0,19.0,69.0,3,0,57,0
2737,,0,,0,0,,1.0,9,0,254,1
2738,,0,,0,0,,0.0,1,0,1067,0
2739,,0,1.0,0,0,,4.0,1,0,3,0
2740,,0,,1,1,,1.0,9,1,384,1
2741,,0,,1,0,9.0,1.0,3,0,398,1
2742,,0,,0,0,,1.0,2,0,968,0
2743,,0,,1,1,3.0,0.0,4,0,124,0
2744,,0,1.0,0,0,0.0,2.0,1,0,977,0
2745,,0,8.0,0,0,,77.0,9,0,129,0
2746,,0,,0,0,,5.0,4,0,356,1
2747,,0,3.0,0,0,,1.0,2,0,799,0
2748,,0,,0,0,22.0,0.0,6,80,441,1
2749,,1,,0,0,2.0,1.0,6,0,354,0
2750,,0,,0,0,,1.0,7,9,164,1
2751,,0,4.0,0,0,,1.0,2,2,776,0
2752,,0,3.0,1,0,,1.0,2,1,828,0
2753,,0,,0,0,,1.0,2,0,139,1
2754,,0,10.0,0,0,,1.0,5,32,96,0
2755,,0,1.0,0,0,0.0,1.0,1,0,938,0
2756,,0,,0,0,,0.0,4,1,69,1
2757,,0,1.0,0,0,,1.0,1,0,1174,0
2758,,0,,0,0,,1.0,6,0,98,1
2759,,0,,0,0,,1.0,5,242,454,1
2760,,0,,0,0,,1.0,6,0,388,0
2761,,0,,0,0,,19.0,2,0,104,1
2762,,0,,0,0,0.0,1.0,1,1,189,1
2763,,0,,1,1,4.0,0.0,6,2,168,1
2764,,0,,1,1,,1.0,7,11,90,1
2765,,0,,0,0,0.0,1.0,7,80,1043,0
2766,,0,,0,0,,1.0,3,0,214,1
2767,,0,,0,0,2.0,78.0,1,46,1159,0
2768,,0,,0,0,,1.0,5,34,301,1
2769,,0,,0,0,,1.0,2,0,9,0
2770,,0,7.0,0,0,,548.0,5,0,212,1
2771,,0,,0,1,,1.0,2,1,947,0
2772,,0,2.0,0,0,,1.0,4,0,280,1
2773,,0,,0,0,,54.0,1,0,70,1
2774,37.0,0,3.0,0,0,0.0,1.0,1,2,921,0
2775,,0,,0,2,3.0,811.0,3,7,580,0
2776,,0,,0,0,,165.0,4,0,245,1
2777,,0,,0,0,,1.0,3,0,1040,0
2778,,0,1.0,0,0,,25.0,1,0,967,0
2779,,0,6.0,0,0,,1.0,4,2,344,0
2780,,0,,0,0,,1.0,6,0,1078,0
2781,,0,9.0,0,0,,1.0,8,1,150,1
2782,,0,,0,0,,184.0,5,0,163,0
2783,,0,2.0,0,0,0.0,1.0,3,0,786,0
2784,,0,,1,0,5.0,1.0,4,0,1063,0
2785,,0,4.0,0,0,,18.0,4,0,19,1
2786,,0,8.0,0,0,,1.0,1,0,766,0
2787,,0,,0,0,,1.0,1,0,50,1
2788,,0,,0,0,12.0,1.0,3,0,29,1
2789,,0,4.0,0,0,0.0,3.0,7,0,991,0
2790,,0,8.0,0,0,4.0,1.0,3,0,175,1
2791,,0,,0,0,,0.0,1,0,283,0
2792,,0,4.0,0,0,0.0,1.0,8,0,16,1
2793,,0,9.0,0,0,,2.0,3,0,835,0
2794,,0,,0,0,,26.0,2,0,869,0
2795,,0,,0,0,0.0,0.0,6,1,809,0
2796,,0,7.0,0,0,2.0,406.0,5,0,569,1
2797,,0,1.0,0,0,,1.0,1,0,523,1
2798,,0,,0,0,2.0,1.0,1,23,969,0
2799,,0,1.0,0,0,,0.0,2,0,1177,0
2800,,0,5.0,0,0,,1.0,5,0,1071,0
2801,,0,,1,9,,1.0,9,241,357,1
2802,,0,,0,0,5.0,1.0,1,0,1135,0
2803,,0,,0,0,,1.0,7,0,282,1
2804,,0,1.0,0,0,,761.0,1,0,900,0
2805,,0,,0,0,14.0,312.0,6,0,1088,0
2806,,0,1.0,0,0,,21.0,1,0,751,0
2807,,0,3.0,0,0,,14.0,3,0,772,0
2808,,0,,0,0,,1.0,6,34,1148,0
2809,,0,1.0,0,0,,1.0,1,1,966,0
2810,,0,10.0,1,1,,0.0,10,0,261,1
2811,,0,8.0,0,0,1.0,1.0,8,12,447,0
2812,,0,5.0,0,0,1.0,1.0,6,4,95,1
2813,,2,,0,0,,1.0,8,0,489,1
2814,,0,,1,0,,213.0,8,0,29,1
2815,,0,,0,0,6.0,1.0,1,0,547,1
2816,,0,9.0,0,0,,5450.0,3,3,508,1
2817,,0,,0,0,,1.0,5,0,1108,0
2818,,0,,0,0,,4.0,1,0,826,0
2819,,0,,0,0,22.0,29.0,4,0,214,0
2820,,0,,0,0,7.0,0.0,4,1,15,0
2821,,0,3.0,0,0,,27.0,4,0,181,1
2822,,0,,0,2,0.0,4.0,6,0,169,0
2823,,0,8.0,0,0,0.0,1.0,8,1,21,0
2824,,0,10.0,0,0,,1.0,6,53,917,0
2825,,0,,0,0,,0.0,3,6,21,0
2826,,0,8.0,0,2,,1.0,8,32,87,0
2827,,0,,0,0,,58.0,3,0,291,0
2828,,0,,0,0,4.0,1.0,2,1,718,1
2829,,0,9.0,0,0,,1.0,3,0,825,0
2830,,0,4.0,0,0,1.0,0.0,5,1,879,0
2831,,0,1.0,0,0,0.0,1.0,1,0,1160,0
2832,,1,,0,0,5.0,169.0,1,0,29,0
2833,,0,10.0,0,0,,1.0,9,42,46,1
2834,,0,,0,0,,1.0,2,3,439,1
2835,,0,,0,0,8.0,1.0,4,39,112,1
2836,,0,,0,0,,1.0,9,6,47,0
2837,,0,,0,0,,1.0,1,32,67,1
2838,,0,,0,0,,1.0,4,1,138,1
2839,,0,,1,0,5.0,1.0,1,0,61,1
2840,,0,2.0,0,0,,1.0,4,0,912,0
2841,,0,7.0,0,0,,3.0,3,0,414,1
2842,,0,,0,0,,1.0,1,0,892,0
2843,,0,,0,0,,1.0,1,0,963,0
2844,,0,1.0,0,0,4.0,1.0,1,15,420,1
2845,,0,,0,0,,289.0,3,0,919,0
2846,,0,6.0,0,0,,0.0,3,1,192,1
2847,,0,4.0,0,0,,1.0,5,1,101,1
2848,,0,,0,0,,1.0,6,160,375,0
2849,,0,,0,0,0.0,3.0,1,0,816,0
2850,,0,5.0,1,2,1.0,1.0,8,0,59,1
2851,,0,5.0,0,0,,204.0,2,0,536,1
2852,,0,,0,0,0.0,1.0,5,0,775,0
2853,,0,,0,0,3.0,0.0,9,90,203,1
2854,,0,4.0,0,0,9.0,2172.0,3,1,474,1
2855,,0,,0,0,1.0,3.0,1,0,984,0
2856,,0,7.0,0,0,18.0,1.0,1,40,85,1
2857,,0,9.0,0,0,,1.0,8,0,10,0
2858,,0,3.0,0,0,,1.0,3,11,139,1
2859,,0,,1,0,,1.0,8,2,484,0
2860,,0,3.0,0,0,1.0,1.0,4,0,15,1
2861,,0,6.0,0,0,1.0,1.0,3,0,531,0
2862,,0,1.0,0,0,,1.0,1,0,790,0
2863,,0,,0,0,,0.0,2,0,1083,0
2864,,0,4.0,0,0,0.0,1.0,6,0,523,1
2865,,0,5.0,0,0,0.0,3.0,5,0,907,0
2866,,0,2.0,0,0,,26.0,3,0,618,1
2867,,0,,0,0,,1.0,2,0,36,1
2868,,0,9.0,0,0,2.0,96.0,8,0,228,1
2869,,0,,0,0,0.0,1.0,1,0,736,0
2870,,0,2.0,0,0,,1.0,1,1,859,0
2871,,0,1.0,0,0,,0.0,1,4,869,0
2872,,0,,0,0,6.0,1.0,4,1,743,0
2873,,0,,0,0,,1.0,6,0,391,1
2874,,0,10.0,0,0,,1.0,8,7,84,0
2875,,0,,0,0,,3.0,1,0,471,1
2876,42.0,0,,0,0,,1.0,1,0,1184,0
2877,,1,,0,0,,127.0,10,0,148,1
2878,,0,3.0,0,0,1.0,1.0,1,1,1172,0
2879,,0,,0,0,,1.0,2,0,775,0
2880,,0,,0,0,1.0,1.0,1,1,471,1
2881,,0,2.0,0,0,,1.0,1,1,834,0
2882,,0,,0,0,,7.0,1,0,670,0
2883,,0,,0,0,,2.0,6,0,776,1
2884,,0,,0,0,10.0,1.0,1,3,445,1
2885,,0,,0,0,,1.0,6,0,866,0
2886,,0,,0,0,1.0,1.0,2,0,928,0
2887,,0,,0,0,0.0,0.0,1,0,714,0
2888,,0,9.0,0,0,,1471.0,6,0,1074,0
2889,,0,,0,0,,1.0,5,0,267,1
2890,,0,,0,0,,1.0,1,4,86,1
2891,,0,,0,3,,1507.0,10,0,1097,0
2892,,0,2.0,0,0,1.0,11.0,2,0,731,0
2893,,0,7.0,0,0,,1.0,5,0,146,0
2894,,0,1.0,0,0,0.0,1.0,1,0,1129,0
2895,,0,,0,0,,1.0,9,0,73,1
2896,,0,,0,0,1.0,28.0,1,0,1011,0
2897,,0,,0,0,0.0,1.0,1,0,1163,0
2898,,0,5.0,0,0,2.0,22.0,5,0,280,0
2899,,0,2.0,0,0,,1466.0,2,0,81,1
2900,,0,2.0,0,0,1.0,22.0,1,0,1095,0
2901,,0,,2,0,,1.0,7,0,860,0
2902,,0,,0,0,,1.0,3,0,1173,0
2903,,0,,0,0,,1.0,8,181,1045,0
2904,,0,,0,0,,28.0,5,0,234,0
2905,,0,,0,0,,1.0,4,1,3,1
2906,,0,4.0,0,0,,1.0,3,0,802,0
2907,,0,3.0,0,0,,1.0,5,0,795,0
2908,,0,,0,0,1.0,0.0,1,4,68,0
